artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist,user,artists_song
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (September 2019),1yGIn4VphC6Kjy34uHotLL,Wynwood Walls,3swi9LDMwPO39Fms7rNmpu,0.0,0.517,0.741,9.0,-5.385,1.0,0.0501,0.00191,5.84e-06,0.117,0.598,131.937,248266.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsWynwood Walls
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (September 2019),1yGIn4VphC6Kjy34uHotLL,The Ceiling,1hoWQY2NOyV30A9TZ6Bw1Q,0.0,0.534,0.906,7.0,-3.513,0.0,0.0617,0.00547,3.51e-06,0.121,0.659,182.118,180600.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsThe Ceiling
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (September 2019),1yGIn4VphC6Kjy34uHotLL,PAL,4BdH57QdVdEfzFU269noiS,0.0,0.578,0.338,11.0,-15.858,1.0,0.0293,0.112,3.05e-05,0.28,0.688,107.83,139936.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsPAL
swim school,7hC74DRW4q3obXLB5lTq4F,36.0,[edinburgh indie],sway,2yKAwlmaO3GnEa5CIw7lfR,sway,0gK2mAUA908XadUfjBfTYl,0.0,0.472,0.866,9.0,-6.536,1.0,0.0396,0.0262,0.00524,0.147,0.505,152.06,204079.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,swim schoolsway
Leland Blue,4TgfkZEpcjkYgRBKeqy1Mh,33.0,[michigan indie],Leland Blue,5cwIZpn9QIqlXuyLmrimY4,Atlas,2hF1fdRpVfNxUdY5sgdIiC,0.0,0.564,0.7,9.0,-6.077,1.0,0.0369,0.0466,1e-05,0.0635,0.849,147.008,195957.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Leland BlueAtlas
Glom,0OY528sf5HGsPB2xi8BJ4H,21.0,[unknown],Bond,4M1dJTlOtjeEuncE96xZ3s,Forlorn,57Jl1ir4lD6zv7METpooTF,2.0,0.428,0.952,4.0,-4.148,1.0,0.0784,0.00188,0.00135,0.155,0.59,169.946,175133.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,GlomForlorn
sløwly,6qz7RYHV3hX3MQSDquCSRF,4.0,[unknown],Will It Last,2VJhYEvp3uzVKAHPYQWI5H,Will It Last,0lbMKWfOU7Lb6JPRXZBEKM,6.0,0.693,0.393,7.0,-14.232,1.0,0.035,0.107,7.66e-06,0.147,0.642,130.999,172214.0,4.0,Indie/Rock/Alt Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,sløwlyWill It Last
Joshua Radin,7omzannyG2lfDqP5xyZo34,56.0,"[acoustic pop, indie folk, indiecoustica, neo mellow, pop rock]","Here, Right Now",0yvfvFfLWSjOufotGC1Q05,"Here, Right Now",6YUK2Pb8tM5j9yreLATCKt,0.0,0.496,0.391,10.0,-9.844,1.0,0.0311,0.826,0.0126,0.108,0.492,108.868,183213.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,"Joshua RadinHere, Right Now"
Oliver Hazard,3F4iXxXxe7iazo3Jnwucng,59.0,"[deep new americana, indie folk, stomp and holler]",Grenadine,5yjhov57fmJ7729YWaveNS,Grenadine,02w4jlD7486J2arFerSVlJ,7.0,0.59,0.62,5.0,-8.254,1.0,0.0379,0.668,0.000225,0.097,0.286,166.349,207706.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Oliver HazardGrenadine
Sam Johnson,4FePLXv9OD4k0vOfZLBn43,23.0,[unknown],Medicine For My Brain,2s4nhBJFYuSXOMYi5kVeJp,Medicine For My Brain,6DVobDWZvM8Pvfurh6xi8B,0.0,0.637,0.744,1.0,-6.083,1.0,0.0686,0.109,2.71e-06,0.0969,0.617,136.014,218421.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Sam JohnsonMedicine For My Brain
The Harmaleighs,0JpiOyzO3e8FYCsDe8EaUN,43.0,"[folk-pop, pop folk]",She Won't Make Sense,57FsQEf79upT6lw78rv40T,Anthem for the Weak,0zuaGHTQtivqeQxZbg4Njd,0.0,0.51,0.231,10.0,-11.52,1.0,0.0467,0.91,0.0396,0.107,0.117,113.802,282240.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,The HarmaleighsAnthem for the Weak
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Seven Seas,2A5p1wWM1AIdwXrPSV5Y3j,0.0,0.657,0.733,6.0,-6.094,0.0,0.0804,0.326,0.0,0.309,0.723,90.068,165094.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsSeven Seas
Joel Ansett,49IjdVEbQcukWy36sdRMzl,45.0,"[christian indie, indiecoustica]",Through,2KuFAOLJEpmOyyKCFcang8,Through,3e7GmBLZYoOGLlOqIokHp0,0.0,0.623,0.428,1.0,-11.113,1.0,0.0282,0.412,0.126,0.0882,0.36,134.931,208867.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Joel AnsettThrough
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Summer Snow,1713JKXdcZJF8Rz4bLttX3,0.0,0.563,0.68,4.0,-4.689,1.0,0.0292,0.286,0.00011,0.0836,0.491,108.79,305939.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsSummer Snow
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Some Dreams,2o8lPMLoLILKV01L5tH1E8,0.0,0.468,0.275,10.0,-10.797,1.0,0.0356,0.783,0.00207,0.107,0.166,108.33,163787.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsSome Dreams
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Can't Shake It,0GRlWuNljy2dXNyAdRTJWH,0.0,0.482,0.538,1.0,-10.137,1.0,0.0271,0.124,0.182,0.115,0.211,139.95,201171.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsCan't Shake It
Little Chief,5oYrefc0gr24yRUMCDBZkB,38.0,"[arkansas indie, indiecoustica, stomp and holler]",Running Wild,4ZkUq8igwQt7CTwkCPLaeA,Medicine,5mQfIXlJeLaUGttwIm9im3,17.0,0.555,0.686,11.0,-8.31,1.0,0.0286,0.318,0.00508,0.12,0.689,156.003,167747.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Little ChiefMedicine
Joe Dolman,4A5MQi1opEqAcE0yZCmrZw,32.0,"[coventry indie, indie anthem-folk]",Happy For You,4KSPbkkwbakpFk4DBz4wVT,Happy For You,4IkGRsdZByHIEYeMZVrJVc,6.0,0.394,0.544,6.0,-9.378,1.0,0.0613,0.691,2.57e-05,0.201,0.376,99.883,161063.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Joe DolmanHappy For You
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Just a Little Spark,0CpQ5RH8UnZTSI1EGPoYv2,0.0,0.599,0.578,7.0,-10.573,1.0,0.0281,0.573,0.187,0.353,0.435,87.978,215956.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsJust a Little Spark
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Once in a Blue Moon,4sUgx0cldQnkhUOpn3aror,0.0,0.668,0.428,5.0,-8.049,1.0,0.024,0.364,0.0,0.153,0.251,109.065,268094.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsOnce in a Blue Moon
Inspired & the Sleep,5Jk8pRhME6xC8rh66HM058,7.0,"[indie psych-pop, san diego indie, stomp pop]",Getting Through,6GZadLXjjW5ZxXpHPQT7kN,Getting Through,3cMyEIVUqry9xxGpECkomj,2.0,0.72,0.623,8.0,-9.726,1.0,0.0259,0.147,0.0757,0.092,0.644,109.05,227760.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Inspired & the SleepGetting Through
Vic Park,1JyXTCfHNKkxMStRJqSxhJ,0.0,[unknown],I Could Really Use Your Love,5LxDm2NwrxHc3T46hJNUZ9,I Could Really Use Your Love,0H2QxADebN9u9uUcvdPYAO,0.0,0.576,0.544,10.0,-11.763,1.0,0.0291,0.0686,0.00103,0.237,0.367,105.013,245104.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Vic ParkI Could Really Use Your Love
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop / Folk Compilation (September 2019),4ViiDc1iGrX9pipXhcdDJK,Big Dog,6d7swn8B8YbZklL3vyZN1s,0.0,0.4,0.157,4.0,-15.13,1.0,0.0307,0.383,8.47e-06,0.219,0.101,87.245,251347.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsBig Dog
Eddie Berman,7FfxvcUIbQ1VxrApeoq8ql,50.0,"[indie folk, new americana]",The Match,61FDAz5JIfLOMZz7KPDNE8,The Match,1LluPqRLPWfh26Vzl3Gm1y,0.0,0.364,0.397,0.0,-12.442,1.0,0.0446,0.256,0.631,0.0821,0.0613,178.891,338253.0,4.0,Indie/Pop/Folk Compilation - September 2019 (alexrainbirdMusic),alexrainbirdMusic,Eddie BermanThe Match
All Faces,6WfljW3ZJXQGUU2pPu9RQt,20.0,[unknown],The Oaks,3QT37KEytsg0u7josOkBlE,The Oaks,0Wybax6IinjzcMUiUUGmHh,25.0,0.523,0.491,0.0,-9.457,1.0,0.0275,0.201,1.61e-06,0.0828,0.32,124.017,230713.0,4.0,All Faces - The Essentials Playlist,alexrainbirdMusic,All FacesThe Oaks
K E M A L,5Fd7uQWqAWTmcOidyOUhDo,51.0,[swedish pop],This Bed,5lz969mK3EFPXk0AmTLXrH,This Bed,3CN5Qw0SxJWvdbp9MKCoSp,14.0,0.582,0.385,4.0,-10.636,1.0,0.0351,0.308,0.0,0.0702,0.394,123.877,255347.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,K E M A LThis Bed
Mini Trees,5gmk49M0KriLVEWOqAoqjH,30.0,[unknown],Steady Me,51IXmeEEmdti9TsHNEz31a,Canyons,4af1FgC3A3DqrxWMXPsLvo,0.0,0.47,0.362,1.0,-11.132,1.0,0.0304,0.528,0.0599,0.0836,0.219,139.869,202709.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Mini TreesCanyons
Jordan Klassen,70QS2gTlkKW2rNjlmMBNp8,31.0,"[canadian folk, vancouver indie]",Virtuous Circle,0UEuTNSoUYsxJaKZ1Y8w22,Virtuous Circle,1eCx4sxIt6559uZfZCslSJ,10.0,0.529,0.474,10.0,-11.667,1.0,0.0301,0.447,0.527,0.0855,0.219,81.005,291172.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Jordan KlassenVirtuous Circle
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,63.0,"[indie anthem-folk, indie folk, indiecoustica]",Falling Down,6591ep39TT3nXZmOWDFfOf,How to Help,2wRvV2x12RQOTE7QQFFAyM,0.0,0.412,0.287,2.0,-12.205,0.0,0.0287,0.606,0.0258,0.12,0.126,155.009,221000.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Harrison StormHow to Help
SYML,6AyATGg7mDgBlZ4N5uNog0,74.0,[pop],SYML,2Hz6tGm9vVbjYWgpANWp5E,Everything All At Once,6bvz6zr839xNtkUjyiDDhE,0.0,0.298,0.208,8.0,-11.826,1.0,0.0359,0.911,0.0115,0.0903,0.151,126.075,310688.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,SYMLEverything All At Once
Misty Mtn,78rcqCk7UoQzC2qGd5qCqO,11.0,[brooklyn indie],Drive (Stripped),59OI9ZpeeWYKTgVGFrO0W0,Drive (Stripped),5abbqiLPnDY1TH9vzlAeRY,0.0,0.676,0.255,11.0,-10.984,1.0,0.0571,0.902,4.29e-05,0.177,0.253,86.008,186832.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Misty MtnDrive (Stripped)
Hayden Calnin,19OAtq7pNHnBRKJORFeahx,51.0,"[australian indie, folktronica, indie anthem-folk, indie folk]",Of Collingwood (Reworks),3iEVzxuAJbd9WKG2xoXwUR,Coward - Rework,2aPNNFVF4TimqrMpG5qeNI,0.0,0.616,0.394,3.0,-11.378,1.0,0.0279,0.309,0.0,0.097,0.266,133.006,234560.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Hayden CalninCoward - Rework
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Pop/ Folk Compilation (May 2019),6l055L6FVeSYtxeVYBBPkx,Never Give Up,1koRvG7AdkXgrMsFCK2Exu,0.0,0.513,0.345,2.0,-10.364,1.0,0.0291,0.781,5.28e-06,0.345,0.248,92.501,236547.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Various ArtistsNever Give Up
Callum Pitt,15mRJDZiAQq5CI6AqnlJfd,28.0,"[newcastle indie, uk americana]",Poisoned Reveries,5FQofINx22UgpkdFoSW2Vc,Slow My Heart Rate Down,2ZK2Qzj0mVXkfg6JgdrI3N,9.0,0.239,0.208,8.0,-11.662,0.0,0.0324,0.662,0.971,0.104,0.101,100.528,232727.0,3.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Callum PittSlow My Heart Rate Down
Dan Mills,4YXAVCIg1gIioq9NCbAoWI,27.0,[unknown],Small Talk and Saturdays,3IeyLmB3Je9zJ22dcnj5lB,Sell the Furniture,4FXJkr2BPNeSmNkrKKXW1z,33.0,0.435,0.396,8.0,-13.565,1.0,0.044,0.661,0.182,0.11,0.415,165.111,253200.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Dan MillsSell the Furniture
Aaron B. Thompson,2mNawfn2zfwJGSxhoi8zYZ,8.0,[unknown],Santa Monica (Stripped),5ZIPNmeBcoBHht7gi8q6JG,Santa Monica - Stripped,124M7UXSZx7Nb18dRgJq1r,0.0,0.381,0.262,1.0,-12.544,0.0,0.0294,0.724,0.0482,0.179,0.256,81.463,223347.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Aaron B. ThompsonSanta Monica - Stripped
Feather Beds,5LCKLQeNgnfx4MnJ0ywbK6,12.0,[irish indie],Blooming,5SdoVWrxIsDDWE5D0Bnjni,Play Dead,4Hn7vKG26gB1j0t1i94CTF,0.0,0.541,0.653,7.0,-7.969,1.0,0.0273,0.224,0.736,0.257,0.292,120.045,255978.0,1.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Feather BedsPlay Dead
Suzi Island,7Atx74I8DBQu0IHodozxxs,12.0,[unknown],The Real Life,2YU0yKh9EDKFHyTsbjvsRU,The Real Life - Acoustic,48yiQOXoIWXayQCoWOsGnf,3.0,0.545,0.388,9.0,-8.114,0.0,0.0384,0.315,0.0,0.183,0.278,88.018,230644.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Suzi IslandThe Real Life - Acoustic
Veda Gail,2x9icn1K1QUDst33bikovZ,17.0,[unknown],Baby Blue,3lovleYCbAC0kvfsM0cqR1,Wolves,4HPFPckF24ZzsSNvfpdegu,7.0,0.642,0.165,11.0,-15.744,1.0,0.0333,0.939,0.0282,0.0987,0.202,100.03,201617.0,4.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,Veda GailWolves
OM Collective,22DZhvHDCa1qSxmu51djA8,9.0,[unknown],Mayae (feat. Mimi Gilbert),773pzOjfpLolUPrT5BaORc,Mayae,2NARVo0AJL3et44aatqQHF,8.0,0.443,0.302,2.0,-14.436,0.0,0.0327,0.883,0.00797,0.302,0.108,161.514,300387.0,3.0,Wanderlust 🌲 - An Indie/Folk/Pop Playlist | Vol. II,alexrainbirdMusic,OM CollectiveMayae
Casey Lowry,6g01TPprAdALKCjAwBYPH1,38.0,[derby indie],Roam,03iADYmLHmxBpRWF6JjFja,Roam,2SjYkgkqW3b5skqBZ9S6n5,0.0,0.711,0.583,7.0,-7.779,1.0,0.0403,0.125,0.0499,0.0802,0.35,135.977,247320.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Casey LowryRoam
Brothers Page,3WEpQkwVA27jpSU3qzNyCA,24.0,[unknown],Warrior Love,2iIODoZ0TD94sb6dK2QQKW,Warrior Love,18HhrvAM4eA5iD5wH0AUu4,12.0,0.822,0.496,7.0,-9.091,1.0,0.0451,0.796,0.0,0.115,0.668,113.007,234236.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Brothers PageWarrior Love
"I, the Mountain",0SpaSO2rguoxdzRV0Cnnaq,10.0,[unknown],The Boat,6UzfvZggLvVm7oye7ULDGd,The Boat,0p9omYR2vC8UqhSE6cWWhJ,8.0,0.561,0.768,2.0,-5.556,1.0,0.0382,0.00665,0.0,0.0646,0.655,93.114,164650.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,"I, the MountainThe Boat"
Sub-Radio,2lCUVconWp5YjxdYssfZ8J,49.0,"[dc indie, hopebeat, indie poptimism]",Room for You,3MKiZ0UY8gvFk9pgugib2u,Room for You,04G7lcD9kGNt5ou2p8tx3m,0.0,0.572,0.737,9.0,-5.512,1.0,0.0474,0.0101,0.0,0.0586,0.287,125.973,207720.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Sub-RadioRoom for You
Vilnes,2Q2JSRIypMppV6lz2CpESP,5.0,[bergen indie],Story Unsaid,7oWTANxaMs8D1LOCN1IMTc,Story Unsaid,3cw7xVITxPMvB2P64p94OP,7.0,0.53,0.467,0.0,-11.247,1.0,0.0457,0.143,0.0036,0.208,0.738,88.147,167520.0,5.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,VilnesStory Unsaid
Cherry Blossom Kids,30LuXOGZKOtyWK3FSkT51r,1.0,[unknown],Let's Run Away,3DbZ65phYf4ryGiJezlqiy,Let's Run Away,2kT3L2t2o5ApY5bUhYRzDH,3.0,0.552,0.867,3.0,-3.472,1.0,0.0325,0.000512,0.376,0.344,0.737,127.954,178369.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Cherry Blossom KidsLet's Run Away
Moonlight Social,48PBERzNchz4E1ZYAiQWUa,23.0,[unknown],Valleys and Peaks,6g3RPlLkov2eQ6Qv6wN8nk,Valleys and Peaks,3ZUY9TzxA1imZsZrArPo6I,0.0,0.418,0.873,5.0,-3.498,1.0,0.0412,0.0258,0.00495,0.0966,0.615,83.516,205714.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Moonlight SocialValleys and Peaks
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock/ Alt Compilation (May 2019),3EsZ0NgMgnkmdxJNaThNgY,Foreva,4Dlrj4rz3G2bCMSB1808yh,0.0,0.479,0.806,9.0,-7.165,0.0,0.046,0.00825,0.00489,0.0866,0.235,115.097,320546.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Various ArtistsForeva
The Manatees,2cWGltn2fZoaAiIhuQyw5h,22.0,[southampton indie],Milan,0Rme7Jn9ZebA8BhkrqF5hy,Milan,08QvtJk08mAQ55ArsIs9Pe,22.0,0.602,0.651,9.0,-4.348,1.0,0.0322,0.0413,0.0,0.113,0.523,114.902,213618.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,The ManateesMilan
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock/ Alt Compilation (March 2019),1v6r3dJGHHxNVuc7227uqQ,Sunrise State,4RDEz6W6dCWRlLNp503OuI,0.0,0.586,0.718,11.0,-8.109,0.0,0.0256,0.0549,0.0,0.157,0.559,132.933,163526.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Various ArtistsSunrise State
MR CALL,00VaR1cueqPPpiMmhdZ5aj,1.0,[unknown],Livin' it Up,6mmyAu9wnM69UU67aAE0EA,Livin' it Up,2eZKq9IUNuFHXbR7wVV8L0,5.0,0.784,0.693,0.0,-7.951,1.0,0.0301,0.295,1.02e-05,0.705,0.825,109.042,174522.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,MR CALLLivin' it Up
Aaron B. Thompson,2mNawfn2zfwJGSxhoi8zYZ,8.0,[unknown],Come Along with Me,2tKT1UtUrIHhjijA5UyBNC,Come Along with Me,5M9LV2bUvuG47TFEA2A4kO,0.0,0.541,0.92,9.0,-7.149,1.0,0.0382,0.0235,0.117,0.101,0.946,141.001,202453.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Aaron B. ThompsonCome Along with Me
Spilt Milk Society,79B6yD43EMCq1i40pEiIMS,30.0,[birmingham indie],Backseat,1VCp6wwDT28iLDDm5ffSLx,Backseat,2Y6OQLw1WahCVpFls8dCAc,0.0,0.37,0.633,10.0,-9.162,1.0,0.0432,0.141,0.00126,0.363,0.231,135.66,185000.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,Spilt Milk SocietyBackseat
The Well Pennies,1bkuqagwavNQJVWEmYDoQi,38.0,"[indiecoustica, stomp and holler]",Murmurations,5ZMd9jB6kRJylWpjbsRN0o,The River,5CIf9nLtUFKoReidgCKKu9,11.0,0.635,0.678,3.0,-9.595,1.0,0.0315,0.443,3.5e-05,0.152,0.861,105.002,226227.0,4.0,Travel the World ✈️🌍 - An Indie/Pop/Folk Playlist ,alexrainbirdMusic,The Well PenniesThe River
Post-Party,6Sg6gogb6FlpSMhqTL7XO9,21.0,[dublin indie],Love You Everyday,25IVuXtSFO27YMMWQOniEf,Love You Everyday,5LSm2fBQ530xGf2yrFsioD,25.0,0.347,0.877,4.0,-4.81,1.0,0.0512,0.0002,3.92e-06,0.266,0.502,170.014,209733.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,Post-PartyLove You Everyday
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (August 2019),5dMT9qdhvsbZbfIq9sVSA0,Disarm,56uwdmK1RPQ8fCDlt3VrpP,0.0,0.647,0.841,0.0,-6.154,0.0,0.028,0.000182,1.64e-06,0.177,0.485,113.992,250218.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsDisarm
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (August 2019),5dMT9qdhvsbZbfIq9sVSA0,Summer in the City,5bn59iU0GsYtAPDSxHWiD5,0.0,0.379,0.591,2.0,-6.714,1.0,0.0298,0.036,0.000206,0.083,0.435,159.856,165989.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsSummer in the City
SPINN,3VRqGLyj4cnRers46I0Yk4,34.0,"[english indie rock, liverpool indie]",SPINN,5XYsSXYU1PCmEdIBRI20GS,Is There Something That I Missed?,38VRFNFLwO30jlWuDO59Wt,0.0,0.568,0.896,5.0,-4.083,1.0,0.0402,0.00916,0.000294,0.28,0.954,148.057,157981.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,SPINNIs There Something That I Missed?
Deportees,64WsK4rMjSwnyuzTPFHVH4,45.0,"[classic swedish pop, swedish alternative rock, swedish americana, swedish indie rock, swedish pop]",Time Is The Tiger,7aBtCjTfovlDbUTM1IThVB,Time Is The Tiger,5fvRspZD2aOMAonIUZpL5j,3.0,0.568,0.69,7.0,-6.502,1.0,0.0273,0.309,0.046,0.103,0.159,137.964,253480.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,DeporteesTime Is The Tiger
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (August 2019),5dMT9qdhvsbZbfIq9sVSA0,No Hope,4zEZ76lfsMaTul1ZENruvg,0.0,0.518,0.846,9.0,-7.262,1.0,0.0601,0.0439,0.00122,0.406,0.375,140.899,227761.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsNo Hope
Tulliah,6gdXkpJpXAh1XJGBMOveLq,34.0,[unknown],Company,37bLJPhTiL7pOEE7WwynyB,Company,52ln2T8pChN4FicrteZCWd,0.0,0.635,0.529,10.0,-8.804,0.0,0.0328,0.642,5.52e-06,0.109,0.315,120.006,220093.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,TulliahCompany
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0.0,[unknown],Indie / Rock / Alt Compilation (August 2019),5dMT9qdhvsbZbfIq9sVSA0,Burn,0RuDSvUJnLYBOeoKcTjWMr,0.0,0.458,0.815,3.0,-5.511,1.0,0.0363,0.0109,0.0195,0.198,0.645,143.994,217893.0,4.0,Indie/Rock/Alt Compilation - August 2019 (alexrainbirdMusic),alexrainbirdMusic,Various ArtistsBurn
