artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,79,"[bedroom pop, pop]",KEEP IT UP,36IWMZ2DOpKbLb0IrzWc4U,KEEP IT UP,0ioTTk5l0Zz7Oh48qEocgj,54,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75E-06,0.255,0.733,149.929,183000,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
gabby start,33L1klom7IXmoAP8fjrGm9,32,"[future bass, glitchcore, hyperpop]",The fractal song,3oNbVcy0gsNGvnnJRPL5z6,The fractal song,7LTJ2alkzEumlU6bPEMm9e,30,0.679,0.886,5,-3.114,1,0.0742,0.098,0,0.0632,0.727,152.073,160020,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
AURORA,1WgXqy2Dd70QQOU7Ay074N,77,"[art pop, norwegian pop]",The Gods We Can Touch,2HPgGJnpimfmFPMjP0syqY,A Temporary High,0xTZXhs3eVb48PQNywMCdH,49,0.46,0.71,0,-6.3,1,0.044,0.00187,0.00758,0.088,0.242,151.821,203067,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Thomas Headon,0dn62y7ayEAxcIcMcBWXIE,54,[modern indie pop],How Do I Know?,2hsNeLymE4V8YTHPWLaAxf,How Do I Know?,4mzRgafmXg0S1FBwGdwFXC,40,0.451,0.843,1,-5.124,0,0.148,0.00876,9.22E-06,0.127,0.697,176.012,198034,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Holly Humberstone,0nnYdIpahs41QiZ9MWp5Wx,61,"[alt z, indie pop, modern alternative pop, pop, uk pop]",London Is Lonely,7tD8r8V7O1wl4ULxmDZExG,London Is Lonely - Edit,06Tr79i53ihD4KUKYIyyjq,27,0.44,0.443,10,-7.405,1,0.0566,0.715,2.46E-06,0.321,0.129,141.754,207880,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
GRAE,0H307pF74X7H7kXOmDyYGU,39,[modern indie pop],Room in the Desert,0Cyk0SwGH4voYoT9o10U74,Room in the Desert,0dWNMfDfQaEayowTkCSXj8,0,0.615,0.474,8,-9.466,0,0.0352,0.411,0.102,0.137,0.75,94.991,177477,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Porsh Bet$,6744gF2rjCRtqwbMb9ldk4,32,[indie r&b],Things In The Way,3uZsMBgZ9xSJDHMmxPaTlJ,Things In The Way,1IgXO5HhDA3Cnxo5Et9Da8,10,0.721,0.399,7,-6.028,0,0.0343,0.0556,0.000254,0.356,0.5,77.517,159980,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
VAAV Social Club,2pU9qrYI6KKvYO0I3io8nM,32,"[future funk, mallsoft, slushwave, vaporwave]",006original,0Tp2xg6jyxC4GsstLsD2Hv,006original,08qs9eJWCCNp1KzQk1iJUD,11,0.922,0.408,9,-8.935,0,0.184,0.128,0.847,0.0634,0.961,139.352,96361,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
FrankJavCee,3nHKeOa45XrUplL3NiGy7E,56,"[future funk, vaporwave]",143,6W5Kx3irgVH36Jnzj66BPN,143,7xOdYxWVzHiQjicqxmiEQt,30,0.455,0.727,7,-6.234,1,0.036,0.435,0.897,0.187,0.674,83.933,103214,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
ESPRIT 空想,6eDKMXn3OBIkI8jcY7JtlI,42,"[hardvapour, vaporwave]",200% Electronica,6WgSCcRfaXuBVfM2TpV0Kl,Warmpop,0Ubp7kMZ6MWZIL8qkloYub,44,0.423,0.771,1,-8.259,1,0.0665,0.000208,0.852,0.371,0.194,90.1,172375,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Maitro,4pG6hTUl9HhyftfJQQI7np,41,"[chillsynth, future funk, vaporwave]",24Hrs.,5c8pB4iBCoVveYDf8Nf1UI,Clarity,1YcAQRuKsbB8hQ5zrJxVJb,27,0.667,0.627,5,-9.907,0,0.0499,0.0626,0.902,0.303,0.563,175.041,145241,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
King Quartz,0Dpp9Ra8Tizj3iolElqGri,28,"[future funk, hardvapour, vaporwave]",The 33rd Split,2KngsHRVaIQVVTiKiFClbn,Vcrheadaches - Purge,1Lsl4apcwmBn1S7NuQAkbT,31,0.127,0.318,10,-17.074,0,0.0375,0.0696,0.968,0.0762,0.0399,156.014,260399,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
AURAGRAPH,6yR7RysQJaTayvmT0Bx8zt,31,"[chillsynth, future funk, vaporwave]",88888888,7N3S5eEolIfACTUeInvCGv,211116,38kDInEVfftee8pcmsUEHI,0,0.839,0.87,7,-6.692,0,0.124,0.111,0.365,0.238,0.925,138.362,191573,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
VANITAS命死,3626h020F6R0HEQdaRTTWI,29,"[future funk, hardvapour, slushwave, vaporwave]","A2, Angel",0Pb1WZjpVXba1n4yapmJXF,"A2, Angel",3IY1qerKnX532hoyhD5fOc,16,0.526,0.682,6,-12.301,1,0.0575,0.114,0.782,0.156,0.29,131.947,232895,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
VAAV Social Club,2pU9qrYI6KKvYO0I3io8nM,32,"[future funk, mallsoft, slushwave, vaporwave]",Æ,1Tn9G0aeMtas8bjT8ZaCjp,OPEN THE GATE RIGHT NOW!,4sh3uqvKx1HlFkmAR8Aj5n,6,0.504,0.756,6,-10.444,0,0.0988,0.441,0.929,0.124,0.0592,94.901,267671,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Stux.Io,5OmqY8dwR6GFMocNY3ph68,34,"[chillsynth, future funk, vaporwave]",Aero,4Ghw2f4FH58oTs9M7TxWjT,Aero,62DG7L7wk7PMjXQpHSB5UU,19,0.442,0.821,1,-3.051,0,0.0295,0.000191,0.767,0.397,0.102,168.104,233571,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Gogi 93,3eOwKRgznUp7QxbWDDG4fZ,22,[],Agoraphilia,2YDSlxjHqPxovT02jnUU18,Freedom Airways,6eVP45Uxmf0VUSqhZKxjVX,29,0.677,0.585,10,-10.368,1,0.0324,0.775,0.844,0.248,0.725,101.95,221864,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
The Mad Ones,4CYm8KfdRQXmljSRl8lJAO,19,[],Honey,5HgXtVfcWI2BoxHUh1TWFq,Honey,1CDvKCXfwqwPhU4BSdGM7P,23,0.65,0.472,0,-10.193,1,0.0257,0.393,0.74,0.111,0.141,93.012,210159,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
flowerovlove,1JspXUvEv3D9ddMeLNqYWj,48,[],I Love This Song,4I5XWDLmyLUaNsJFulMhh7,I Love This Song,2VKbUViTadYv4fH8JRPHDc,38,0.703,0.531,1,-8.248,1,0.0771,0.00198,0.0751,0.0612,0.834,219.916,206473,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Babeheaven,0RlWCq8bq0lJgR6ZTvcqjQ,49,"[british soul, indie r&b, indie soul]",Make Me Wanna,5NjTqkwOPJByuwuZB9oxjs,Make Me Wanna,4bDTwDYjVdTWMRvfoPGAla,37,0.683,0.585,11,-8.11,0,0.0302,0.448,0.181,0.102,0.634,91.111,202761,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,75,"[alternative pop rock, pop]","Don't Forget About Me, Demos",05jbNkYoEQdjVDHEHtg1gY,Babydoll,7yNf9YjeO5JXUE3JEBgnYc,72,0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,97960,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Fatboibari,13iQ9ZfyvF0fJPpT9uVzfi,57,"[aesthetic rap, lo-fi chill, sad lo-fi, sad rap]",Moonlight Shawty,40Clsjg6Obb6Bg3wb17anY,Moonlight Shawty,7wkgkIBYBH3xV2ob9Zmh87,65,0.671,0.184,5,-15.541,1,0.123,0.835,0.0011,0.0794,0.128,106.04,167995,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
grentperez,73BLwSX6gsNeVzS7DgI4xe,66,[chill r&b],Cherry Wine,7rmnI5M8WN5TaK0pZkLV7J,Cherry Wine,1a1LrfgkTvfHFykIxcv8WU,22,0.761,0.565,11,-7.016,0,0.0411,0.345,0,0.0825,0.583,105.008,173286,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Jadu Jadu,2Oe3qtPntosByl21BCcUSc,52,[],never had a place,7r1I04mtKaXE6UwZSH23DX,never had a place,1FMRyPDszjHQ3p3UfkX3vL,26,0.562,0.274,0,-12.501,1,0.0851,0.901,0.735,0.103,0.0844,99.984,173774,3,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Alemeda,33Se8kMYeTPkeeM2LnsPF8,47,[],Gonna Bleach My Eyebrows,3NNkuonLgIpuUx3KdMczQy,Gonna Bleach My Eyebrows,3Am6nVgWd4pwO2hguNHqI7,56,0.876,0.843,5,-5.669,0,0.0701,0.18,0.0021,0.116,0.527,131.997,134557,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
MKSTN,43sodApl7acNHbFLOrgZuD,31,[],like we're an indie movie,3LQV5S9PwcnBKe8veDhCbP,like we're an indie movie,22FgiWoUpBS1gdSikE7TLa,26,0.665,0.769,1,-8.448,1,0.041,0.144,0.273,0.289,0.392,115.072,217043,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Prentiss,0uzKt8lgkTlxm4OUWiCX3H,49,[hyperpop],i will wait,5DTaoaiBbc6L1OPyA5aSiA,i will wait,1YXVMeN337f44L0fQIAqpL,32,0.693,0.673,11,-9.123,1,0.0687,0.154,0.0977,0.179,0.511,149.977,127312,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
PROM,5p9qBa6VyXEvdxwI8WNwJb,33,[],Far From Everything,77lUy2ZzxIZ6F9vjCg76Gj,Far From Everything,62LzUoFzhZcVqamrhmMrZi,27,0.666,0.642,6,-9.57,1,0.029,0.48,3.73E-05,0.174,0.596,130.01,195692,4,indie pop
Pretoria,3dK49BK2fasxOmbCkUXhGc,31,[],Keep Two-Stepping,3XimOH6XZfRIPGqeSDmYvD,Keep Two-Stepping,273QLNes7AQUsoFWKSNlPQ,40,0.73,0.5,9,-11.097,1,0.0346,0.0124,0.000105,0.28,0.579,127.044,201624,4,indie pop
Lucas Lex,28Uv1faP5J3s97NkhCyKWU,42,[],Cars/Kick,1n1HHkLf8b6DjnPNFGWkDh,Cars,5Aq3Z1Il2YpXh1bQ9fkBJZ,28,0.702,0.427,7,-16.265,1,0.0397,0.0241,0.441,0.476,0.744,129.997,186488,4,indie pop
Yot Club,6FugQjLquBF4JzATRN70bR,71,"[bedroom pop, indie pop]",aquarium,2ZbnAQTDKdECrCnrlB7ZTN,no way !,1YowdR51QMN2nZ5g8xre3e,0,0.651,0.696,7,-7.889,1,0.0314,0.095,0.903,0.387,0.62,130.266,166458,4,indie pop
"Dream, Ivory",0qZyvjwZauLmrobrpJmvib,62,"[indie pop, modern dream pop]",Making Faces,6cMWr24K909YuKehhUVlEX,Making Faces,4UC7uNO57EydFFKZoRWYDj,0,0.663,0.634,10,-7.895,0,0.0307,0.371,0.85,0.178,0.432,155.003,192048,4,indie pop
grandma,2eYwIt8heUiqcnd0Tmkizk,39,[],Even If We Don't Get It Together,6czSKgbadszj0bzRXT0O3d,Downtown Life,2SIrI92MzsooKVMd3bXsS6,35,0.715,0.749,7,-6.649,1,0.0331,0.000344,0.1,0.257,0.913,141.009,210707,4,indie pop
ROLE MODEL,1dy5WNgIKQU6ezkpZs4y8z,66,"[bedroom pop, pop]",girl in new york,48OhiB4hKk5mM8BGxas0Lp,girl in new york,1PtGazJZSxqZ1GiPTl29wA,0,0.625,0.573,9,-7.401,1,0.0304,0.0332,0.323,0.115,0.096,92.035,211304,4,indie pop
Pole Siblings,17EDTwEdOfLlcR66XqmnKB,9,[],Weekend Visit,6giS8PG188YSQWIdBfw4OU,Weekend Visit,6TiO7Tax2VnriB8WgDhPyN,0,0.711,0.524,0,-10.138,1,0.0289,0.517,0.73,0.114,0.362,118.009,267215,4,indie pop
Margot,7Gql8RptDsVy6MIJzTLaB6,10,[modern dream pop],Man Love,0Yefs8ZgP83qCBnm8DPcSL,Man Love,71nPVaCmjNptNeB9bPiJ8n,0,0.554,0.825,2,-7.378,1,0.033,0.00616,0.837,0.21,0.652,126.06,296913,4,indie pop
Ten Sleep,25pTusc0JzQ8ccENrKcOt8,26,[kingston on indie],Suburban Lore,184q45IyX6tKbTNL5zPAwN,Darkroom,023DWrHHWSjXF7cBJLFu4s,37,0.563,0.466,11,-9.656,1,0.0282,0.145,0.801,0.123,0.184,79,231000,4,indie pop
Charlie Sztyk,0gxrWwatKUig3FuTvjboZM,29,[],Pack a Day,4soiqPHdWdDYByuzuUHV7U,Pack a Day,7eBhzegzgFcQVx2o7ICk9x,40,0.788,0.366,8,-13.443,1,0.0374,0.858,0.628,0.253,0.362,98.027,211224,4,indie pop
Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,68,[australian indie folk],Spotify Sessions,3E3RbNL43xqu0o5KggHJBU,All This Love - Live From Spotify Berlin,1I7oaGLYRrHEPphJVGyuPv,33,0.707,0.303,0,-17.744,0,0.0404,0.215,0.00512,0.712,0.177,131.742,251853,4,indie pop
Men I Trust,3zmfs9cQwzJl575W1ZYXeT,73,[indie pop],Tailwhip,7eJd4HvbzBoufq7pnKAIiy,Tailwhip,2DoO0sn4SbUrz7Uay9ACTM,54,0.8,0.655,9,-8.877,0,0.0416,0.415,0.0074,0.0961,0.598,114.004,225263,4,indie pop
Cones,7Eo5yqhHiEtDPdToS6YFnE,11,[la indie],Echoes On,34QnFAF6yuLDP3hL8Rv6F4,Echoes On,1hqDQ3idTbYeXEYaK1fg49,0,0.582,0.815,7,-7.512,1,0.0266,2.72E-05,0.112,0.139,0.839,126.002,263240,4,indie pop
Strawberry Milk Cult,3r5D13Q9I4sLrC1bsJK0gR,47,"[indie pop, lo-fi indie]",Strawberry Milk Cult,0bP9MoYrEfpO6bWEdBUxfL,Mustard,6TpRy9jiRkUx9FRtTXikqH,0,0.788,0.354,4,-19.449,1,0.0474,0.646,0.25,0.0643,0.833,122.992,226829,4,indie pop
Pale Grey,50KI9424n5FMCX9zY2JFcH,25,[belgian indie],Seasons,6CBQ51ctcTSVPqyKW9CRDA,Seasons,0xdFbhvrhHGYyjhk1p4tGI,0,0.556,0.626,7,-9.302,0,0.0322,0.555,0.911,0.0881,0.338,134.992,142826,4,indie pop
bloody/bath,6U0yRPIBTZbMoRS3FRvyWc,29,[],Arp-87,7FoR9yVEiQEp5DgXcCz6Sa,Arp-87,0VdOve6hETT3KF9u4v1QQ1,1,0.527,0.878,1,-4.932,1,0.0561,0.2,0.876,0.104,0.198,152.017,169728,4,indie pop
Dreams We've Had,5LkgVE79AHNZN7kMukfJFv,40,"[minneapolis indie, modern dream pop]",Sleep Forever,3k7a83p7cccEKIUgKtUs60,Sleep Forever,5hV70qJbW6dEaKRfu8aUDu,0,0.425,0.718,2,-6.52,1,0.0332,0.0142,0.0444,0.0671,0.367,95.032,362006,4,indie pop
Turtlenecked,5Di08gV05tD50bwrkm4uBv,23,[portland indie],High Scores of the Heart,4Hf1paIUj4gNafdh6JkezU,Underwear,2FjTDpYrQ64guO4nbzF1Kp,0,0.739,0.372,4,-12.052,1,0.0308,0.258,0.621,0.0935,0.126,100.028,128375,4,indie pop
Dirty Nice,4MGA6AM4iZ2HYc6b77og9g,30,[],Keeping It Together,0S0uuPgakPc1IHKnlDJEJf,Keeping It Together,5v0d8HvDrxYGSY1H5XeB9A,0,0.434,0.435,1,-7.102,0,0.114,0.834,0.0815,0.0983,0.374,84.059,213429,4,indie pop
Jacoo,65NrBzD3Jnf1iqbDjuUYjD,39,[chillstep],Hurt EP,4NzfdtMRYkbes1xC1ITHkm,The Last String (feat. Oneira),6u4v2Br0YijbtI0IhRkwkJ,0,0.639,0.464,8,-11.564,0,0.0319,0.531,0.559,0.105,0.166,129.981,232673,4,indie pop
Jye,2VXm4JOiSfNQJmo4IXjWOH,37,[bedroom pop],Beachy Girl,0zXi3ZnH6zOmudu2J2kIov,Beachy Girl,0uHVEoupZxCpOlZSXwnXtw,0,0.717,0.326,8,-10.229,1,0.0565,0.534,0.0875,0.103,0.584,178.139,206534,3,indie pop
Idealism,6YJ4EgQzDfJnIHRbqIHAdD,60,"[chillhop, lo-fi beats]",Wanna Know,5i2mclqS9sSNxLZShkVnFC,Wanna Know,5JDIXfiWDdytCj9k0P7D0f,0,0.339,0.245,5,-15.703,0,0.158,0.793,0.824,0.199,0.0701,169.815,132873,3,indie pop
Michl,0qG3lxHmrUeKzL1BJJ7IBN,49,[],Michl,5xuiNRGI7oRoujmCK7RTcW,Die Trying,5O06nbk5wDRr1WR3Tyo0Af,32,0.417,0.355,6,-8.374,1,0.0806,0.791,0,0.163,0.0751,125.178,208214,4,indie pop
Her's,77mJc3M7ZT5oOVM7gNdXim,66,"[indie garage rock, indie pop, liverpool indie]",Marcel,0rK9HP4j66B4BxH1XRDb3E,Marcel,7BttFWHvQk5LCj2yOTDf8E,43,0.624,0.65,9,-5.993,1,0.0277,0.529,0.0748,0.334,0.655,106.99,187572,4,indie pop
Lastlings,0M7GyeyRi2fG8c1LdP4jhi,52,"[edm, vapor soul]",UNREALITY,6SsUusBAgxCdoDEcE2c6nI,VERONA,3wjUsST5rYWqt86MIzbOl2,27,0.661,0.283,9,-12.724,1,0.0302,0.866,0.759,0.137,0.194,89.978,268174,4,indie pop
Cool Company,6lOCVUQbb9wzuZQbZQV9zn,53,"[indie r&b, indie soul]",Slice of Paradise (The Remixes EP),5DgEvrNhLE0MrfdB3a10G7,Habit - Blood Cultures Remix,6trZBfGagQQeI97yJQuq4c,0,0.711,0.463,1,-9.733,0,0.0361,0.614,0.125,0.364,0.65,90.034,213028,4,indie pop
Rebelution,2WjvvwAX0mdWwq3aFuUdtc,64,[reggae rock],Count Me In,05SuSxEPuEJI1RnwTcOCRg,Fade Away,4TyCnstYu6LGrjka5WW6ft,54,0.685,0.54,9,-9.701,1,0.0253,0.181,0.015,0.114,0.235,109.926,209253,4,indie pop
Robert Kino,074x63xwuKj1TU680DYY21,25,[],Random Cuties,6401Q2hUSEoTYgaRPt8sZs,Via A71,3EBJugb9aOphMHcBJPGKZb,36,0.356,0.685,4,-9.649,0,0.164,0.766,0.566,0.173,0.509,94.836,174316,4,indie pop
The Marías,2sSGPbdZJkaSE2AbcGOACx,73,"[bedroom pop, indie pop, la indie]",I Don't Know You,5L8VJO457GXReKVVfRhzyM,I Don't Know You,4cJOLN346rtOty3UPACsao,62,0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,209450,4,indie pop
Tape Waves,0trPsS6CZLpczV02Cb917y,0,[],Here to Fade,7khB8L3eyTsLKj6abz1IkE,Go Away,3EV4EqV0jFdeOaOOGFA4Kg,0,0.645,0.751,11,-7.745,1,0.0291,0.0421,0.823,0.102,0.536,146.297,195500,4,indie pop
Beach House,56ZTgzPBDge0OvCGgMO3OY,76,"[baltimore indie, dream pop, dreamo, modern dream pop]",Bloom,5k565ga9B9EJqLyCatmrt0,Myth,0agBriTy7L5vFjeFT4qXr9,0,0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,258653,4,indie pop
Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,84,"[ambient pop, dream pop, el paso indie, pop, shoegaze]",K.,5M3W9df8JOkfilBMefhq20,K.,2oeW0aX72sAgpWxI0jLLG1,0,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,319560,4,indie pop
Swimming Tapes,1nQj0M42wlxHPw999Pms69,35,[english indie rock],Set the Fire,70TRMVrvQxEPDgfu9sOeh3,Set the Fire,40AZk7wF6GJTgKcsW6K3tD,0,0.431,0.878,6,-5.533,1,0.0291,0.000187,0.919,0.338,0.733,146.986,212000,4,indie pop
Acid Ghost,3DxAikzv8719U68yCVRELD,54,[indie garage rock],I Want to Hide My Face & Die,4ve2bOGkqWp0AgSqNH0WiV,There's No Use in Trying,5iXztGUELMlHsKpNCBUgCJ,34,0.501,0.816,8,-4.857,1,0.0288,0.203,0.803,0.126,0.366,130.017,223384,4,indie pop
Kid Bloom,5CXdWANGwYYRPClH6hhC0P,59,"[indie pop, modern rock]",A Different State of Mind,67vmBAu5bzXKL13wbYGfb7,Different State of Mind,1qRsC0QNSTXiTvHeeUlN5k,0,0.658,0.393,11,-9.96,1,0.0363,0.715,0.209,0.173,0.74,141.037,225532,4,indie pop
Hoops,12qS7lypMdpvASeNnFXtmN,43,[indie garage rock],Routines,60Z1NWmapWQBmNNtyN9DbE,Sun's Out,7M9LKoGmelhGBj5jQACPd8,46,0.482,0.868,0,-6.105,1,0.0398,0.00161,0.461,0.224,0.416,130.047,169016,4,indie pop
Dawn Golden,6MzxeKydmXufvX7HYPknFW,43,[vapor pop],Still Life,7Lw1K9PJaOOAsMEfLf179A,Sleight Orchestra,2epl95PhpQWQqxngmhYw6u,3,0.496,0.711,1,-6.068,1,0.0395,0.238,0,0.153,0.278,134.993,232680,4,indie pop
COIN,0ZxZlO7oWCSYMXhehpyMvE,66,"[indie pop, indie poptimism, modern rock, pop]",How Will You Know If You Never Try,4TJUrdwbeKC9qcouPlBuLe,Malibu 1992,0nMqu5vN44GNv8UOQxmBJK,59,0.559,0.32,6,-7.694,1,0.0414,0.0644,0.132,0.173,0.497,147.366,341200,4,indie pop
Middle Kids,6AawJaQO4i99Be2A3w7BTW,48,"[australian indie, australian pop, sydney indie]",Middle Kids,6pDQs06Zcc2Q4GPkngmJbv,Edge Of Town,7f4WCVcAM8m3B7ThYYjeYu,24,0.541,0.798,1,-3.891,1,0.0321,0.00635,0.000209,0.1,0.314,105.03,225525,4,indie pop
Mons Vi,5W5qK44etRPdYVC1YkfUfW,40,[bedroom pop],"Mons Vi Bootlegs, Vol. 1 (B-Sides Compilation)",1G06TykG0J8YAnkDPfibos,Want Me Too,0UNEtVk65FcGx096oWt9YN,2,0.811,0.561,10,-8.12,0,0.0367,0.0337,0.208,0.0891,0.822,115,206379,4,indie pop
Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,68,[australian indie folk],Angus & Julia Stone (Deluxe),0BKQLI8PPvC8tXDGXn4fax,Grizzly Bear,5BWPgpqO2NNSonXKy7a1i8,27,0.902,0.438,9,-8.63,0,0.0493,0.503,0.135,0.101,0.943,118.048,248520,4,indie pop
Acid Ghost,3DxAikzv8719U68yCVRELD,54,[indie garage rock],Warhol,6T7E1D1jZTovPljwj8Fuym,The Artist's High,0N2Jke0NjFxoWStGsc7IOS,36,0.581,0.784,8,-6.598,0,0.0367,0.924,0.871,0.157,0.234,138.216,286627,4,indie pop
Her's,77mJc3M7ZT5oOVM7gNdXim,66,"[indie garage rock, indie pop, liverpool indie]",Songs of Her's,03gwRG5IvkStFnjPmgjElw,Dorothy,7jay75cMfpEIyIkkvmemYr,53,0.518,0.899,1,-4.148,0,0.0384,0.0383,0.903,0.106,0.912,145.04,246231,4,indie pop
Ruby Haunt,7LpofGzdLlzTnTLOFUhDD5,51,[dreamo],Crush,08MxIHqmGzfs3JHU3JHDiS,Honey,3D9McxgQZlf9OpnMYuSNFq,34,0.565,0.49,0,-13.543,1,0.0287,0.16,0.93,0.223,0.511,110.004,246000,4,indie pop
Men I Trust,3zmfs9cQwzJl575W1ZYXeT,73,[indie pop],You Deserve This,56IKG92yNFAe2TqiRQya8Y,You Deserve This,254ybNwQUpo3zbyBb41KMk,54,0.559,0.422,0,-8.781,1,0.0278,0.726,0.667,0.0916,0.264,130.021,184920,4,indie pop
SISTERS,2Hb8mc3CoUktri3i4Q4ACR,20,[],Drink Champagne,4Lb7EoAOYq4uqldPToGRSi,Back 2 U,4KxdZH8W6YS1P0qZludPzt,12,0.521,0.57,8,-5.537,1,0.0377,0.257,0.0815,0.166,0.479,163.978,248062,4,indie pop
Jakob,4ub2v80S4RIceZRGnlhjTr,60,[indie garage rock],You Might Be Sleeping,3XF1RsUrLnAJFYICovcDYK,You Might Be Sleeping,7r7HYGxvCIXzHicl5DGIxM,0,0.587,0.561,7,-9.249,1,0.0264,0.719,0.342,0.168,0.511,92.602,147093,4,indie pop
The Symposium,2FQgnKHydnhSnRS17BSy28,51,"[chicago indie, indie garage rock]",The Symposium,0teoJ25KTW4uBNGcPKY28E,The Physical Attractions,2TeYAizye4GlmzQq5zyf91,53,0.363,0.499,5,-10.099,0,0.0335,0.00163,0.522,0.123,0.532,137.804,284770,4,indie pop
Zola Blood,3oxkIoEAyXXQlLTZXlffLJ,46,"[electronica, vapor pop, vapor soul]",Infinite Games,5W4uljBYdOdx3QM5PaStDY,Good Love,65yj943cpxnMmgwe2YEZag,0,0.666,0.574,4,-8.831,0,0.0318,0.312,0.598,0.111,0.334,95.005,225613,4,indie pop
Craft Spells,16lg8y62dC3J6ok1pNAbFJ,45,"[chillwave, dream pop, dreamo, indie rock, modern dream pop]",Midnight Render (Nausea Rebuild),5xSEcOPC1to8Y6E5EYRjtC,Changing Faces - aimai Remix,6QVsQNVmZ5kj3r0lIXKdlA,0,0.497,0.736,7,-8.514,1,0.0375,0.0892,0.0151,0.102,0.321,116.541,350524,4,indie pop
Part Time,5M0HAqHXyOh3q7WQnvce8o,51,"[chillwave, experimental pop, indie garage rock]",All My Love And All Your Love (Together We Are Fine),4IQaTx4u4dQ9Cu5Nih6F6M,I Can't Get You Out,7gy2B5uInTY0HOBG9Z1749,0,0.52,0.67,2,-7.356,1,0.0343,0.0029,0.0653,0.135,0.73,153.229,190238,4,indie pop
Mustard Service,7kAZYW5e5hQHYGQ0XHYhns,48,"[indie garage rock, miami indie]",Zest Pop,5pzZw40gzDD1WR5lKkvzqZ,Taking Up Space,7i28aaEucsoEeEfZLHZHb1,13,0.658,0.463,9,-12.774,1,0.0359,0.12,0.00443,0.406,0.749,90.055,217600,4,indie pop
Ruby Haunt,7LpofGzdLlzTnTLOFUhDD5,51,[dreamo],Sugar,50Dmtu7UZiHrfD7jlyJFRf,Strangers,6ibiAgBvPvnAZsMr6e32IH,38,0.45,0.477,6,-11.804,0,0.0309,0.00378,0.915,0.0861,0.0745,120.047,241000,4,indie pop
Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,68,[australian indie folk],Snow,19KbCZVQpfC3eyD4Db3Vrq,Nothing Else,33ZjZqqFuGRTPjNVqO0h8o,0,0.708,0.302,4,-13.582,1,0.0397,0.884,0.0351,0.102,0.37,123.99,264000,4,indie pop
TENDER,1I9HNoVK6kOQGVZfulXVnm,52,"[electropop, uk alternative pop, vapor soul]",Modern Addiction,36uRsDIqy2qooBY9gum3qC,Nadir,5pGCxazPxShO5jBpOyM85f,36,0.389,0.757,9,-5.576,0,0.0497,0.0349,0.132,0.0861,0.509,96.98,241947,4,indie pop
